health_region_code,legacy_reconstructed,canonical,diagnostic_80_plus,absolute_difference
43020,14.60174861433193,14.60174861433193,14.948765240576417,0.34701662624448737
43021,12.204348206054954,12.204348206054954,12.505918000172592,0.30156979411763807
43022,12.014667609051223,12.01466760905122,12.537500649122197,0.522833040070978
43023,11.316083032590361,11.31608303259036,11.443249289796848,0.127166257206488
43024,11.214088041742192,11.214088041742192,11.41658833334902,0.20250029160682814
43025,11.133218034072367,11.13321803407237,11.325309266627999,0.19209123255562943
43026,12.573959846588162,12.57395984658816,12.856012459451067,0.2820526128629073
43027,12.367379720853044,12.367379720853044,13.108086313856292,0.7407065930032477
43028,15.477132032971378,15.477132032971376,15.828180720307651,0.3510486873362755
43029,15.206380543398275,15.206380543398271,15.741940224655616,0.5355596812573449
43030,16.755917248693546,16.75591724869355,17.40925703340844,0.6533397847148912
50009,11.188528839745082,11.188528839745082,11.448643076212884,0.2601142364678015
50010,9.214122778426864,9.214122778426862,9.214122778426864,1.7763568394002505e-15
50011,11.250847830457145,11.250847830457143,11.363284215530854,0.11243638507371045
50012,11.373905945922527,11.373905945922528,11.44190020860107,0.0679942626785408
50013,11.47892221630845,11.478922216308453,11.55142154798905,0.07249933168059641
50014,9.956788521177467,9.956788521177469,10.180040047709761,0.22325152653229274
50015,13.378655446754342,13.37865544675434,13.85805267573823,0.47939722898389014
50016,10.137468867256953,10.137468867256953,10.137468867256953,0.0
50017,13.651033384446668,13.651033384446668,13.689386556702518,0.038353172255849444
51001,11.265007117437527,11.265007117437529,11.398886607153655,0.13387948971612573
51002,6.4733176559006615,6.473317655900661,6.500664999026173,0.02734734312551268
51003,10.560377246775762,10.560377246775762,10.560377246775762,0.0
51004,6.0634210423288595,6.063421042328859,6.0634210423288595,8.881784197001252e-16
51005,8.350661621934442,8.350661621934442,8.436093716877705,0.08543209494326298
51006,9.133326038597552,9.133326038597552,9.560863209910424,0.4275371713128724
51007,5.877980622190056,5.877980622190056,5.952339943388451,0.07435932119839528
51008,10.395626513993953,10.395626513993951,10.73605229529159,0.3404257812976379
51009,9.844868807400227,9.844868807400228,9.844868807400227,1.7763568394002505e-15
51010,7.735166975808561,7.735166975808561,7.735166975808561,0.0
51011,9.876373626789576,9.876373626789576,10.020157869905725,0.14378424311614957
51012,7.909244675137565,7.909244675137564,7.909244675137565,8.881784197001252e-16
51013,9.835249141701608,9.835249141701608,9.86155168847318,0.0263025467715714
51014,7.489232897892072,7.489232897892071,7.489232897892072,8.881784197001252e-16
51015,11.133879188940139,11.13387918894014,11.133879188940139,1.7763568394002505e-15
51016,9.660127651340247,9.660127651340249,9.660127651340247,1.7763568394002505e-15
52001,8.48285983725354,8.48285983725354,8.637419861226476,0.15456002397293567
52002,8.920322189246209,8.920322189246209,9.066842240783963,0.14652005153775427
52003,10.260599517109608,10.260599517109608,10.634763255049506,0.37416373793989877
52004,7.970132542317971,7.970132542317971,8.107295178826076,0.1371626365081049
52005,9.27462822664837,9.274628226648373,9.457141899718652,0.18251367307027877
52006,6.414625561222235,6.414625561222236,6.414625561222235,8.881784197001252e-16
52007,6.297335663846498,6.297335663846498,6.297335663846498,0.0
52008,12.392429016737209,12.392429016737209,12.392429016737209,0.0
52009,11.856881025400158,11.856881025400156,12.381603499344221,0.524722473944065
52010,9.346482650820375,9.346482650820374,9.41884094846118,0.0723582976408057
52011,8.538612631474566,8.538612631474564,8.611746449511541,0.07313381803697716
52012,11.163411050130907,11.163411050130906,11.260325188955594,0.09691413882468858
52013,11.46370111861561,11.46370111861561,11.46370111861561,0.0
52014,12.865242648592323,12.865242648592323,13.235527539225165,0.370284890632842
52015,9.778365112676317,9.778365112676315,9.905487070931922,0.12712195825560713
52016,9.699165121346697,9.699165121346695,9.699165121346697,1.7763568394002505e-15
52017,11.121388652844029,11.12138865284403,11.228892077389686,0.10750342454565498
52018,7.755506136052879,7.755506136052879,7.755506136052879,0.0
53001,8.561460685928902,8.561460685928902,8.628010430581392,0.06654974465249097
