origin_region,destination_region,admissions
43029,43029,
43029,43017,
43029,43010,
43029,43029,5.0
43007,43007,16.0
43007,43008,15.0
43014,43014,
43014,43014,
43014,43014,
43021,43005,
43021,43021,
43021,43021,10.0
43021,43021,436.0
43021,43021,
43018,43017,
43018,43018,5.0
43018,43018,6.0
43018,43017,10.0
43018,43010,
43018,43018,6.0
43018,43018,39.0
43018,43017,
43018,43018,6.0
43008,43008,11.0
43024,43023,37.0
43024,43026,
43024,43010,
43024,43005,
43024,43006,
43007,35016,
43007,42015,
43007,43009,
43007,43008,5.0
43007,43023,28.0
43007,43007,5.0
43007,43007,
43007,43008,8.0
43007,43009,
43007,43007,9.0
43007,43029,
43007,43008,23.0
43007,43007,9.0
43007,43021,
43007,43007,
43007,43010,68.0
43007,43005,
43007,43006,
43007,43007,516.0
43007,43021,
43007,43008,42.0
43007,43007,
43007,43008,47.0
43007,43006,5.0
43007,43006,
43007,43010,
43021,43010,
43021,43021,
43021,43021,633.0
43011,43014,6.0
43011,43010,
43011,43011,
43011,43011,
43011,43011,
43011,43011,169.0
43026,43024,
43026,43023,58.0
43026,43026,
43026,43026,
43026,43026,
43026,43025,
43026,43023,
43026,43010,
43026,43006,
43026,43026,9.0
43026,43003,
43026,43025,
43013,43013,6.0
43013,43013,
43013,43013,8.0
43013,43013,
43013,43013,22.0
43013,43013,20.0
43001,43001,
43001,43010,
43001,43001,24.0
43001,43002,
43001,43002,
43001,43003,
43001,43021,7.0
43001,43001,
43011,43015,
43011,43011,
43011,43011,5.0
43011,43011,
43011,43011,
43011,43011,
43011,43011,
43011,43011,
43011,43011,24.0
43014,43014,18.0
43014,43014,
43014,43014,10.0
43014,43014,12.0
43014,43014,9.0
43008,43008,20.0
43008,43010,
43008,43008,
43008,43006,
43020,43020,6.0
43020,43020,
43020,43020,14.0
43020,43020,
43011,43014,5.0
43011,43011,
43011,43011,
43011,43011,
43011,43011,
43011,43014,
43001,43002,
43001,43001,6.0
43001,43010,
43001,43001,46.0
43001,43002,9.0
43001,43011,
43001,43002,14.0
43001,43001,
43001,43001,58.0
43001,43007,
43001,43001,
43008,43023,
43008,43007,
43008,43007,
43008,43026,
43008,43029,
43008,43008,
43008,43006,
43008,43007,
43008,43010,7.0
43008,43008,233.0
43008,43006,
43008,43006,
43001,43022,
43001,43002,
43001,43001,
43001,43010,
43001,43001,52.0
43001,43002,
43001,43002,
43001,43001,58.0
43001,43001,
43001,43028,
43016,43025,
43016,43016,
43016,43015,
43016,43020,
43029,43029,
43029,43023,
43029,43029,
43029,43030,
43029,43029,
43013,43014,
43013,43013,
43013,43013,7.0
43013,43013,
43026,43026,
43026,43023,11.0
43026,43026,
43026,43026,
43026,43008,
43002,43002,
43002,43002,
43002,43001,27.0
43002,43002,5.0
43002,43002,
43002,43002,
43002,43007,
43002,43001,
43007,42009,
43007,42008,
43007,43007,
43007,43008,
43007,43023,17.0
43007,43007,7.0
43007,43008,
43007,43026,
43007,43006,5.0
43007,43007,8.0
43007,43008,9.0
43007,43023,
43007,43007,
43007,43006,
43007,43010,47.0
43007,43006,8.0
43007,43021,
43007,43008,21.0
43007,43007,341.0
43007,43008,
43007,43006,11.0
43007,43004,
43007,43006,22.0
43008,43008,
43008,43023,
43008,43009,
43008,43007,
43008,43008,15.0
43008,43030,
43008,43007,
43008,43008,
43008,43007,
43008,43021,
43008,43010,19.0
43008,43011,
43008,43007,5.0
43008,43008,7.0
43008,43008,1244.0
43008,43006,
43008,43006,
43020,43029,
43020,43013,
43020,43015,
43020,43015,
43020,43020,12.0
43020,43017,
43020,43010,
43020,43020,39.0
43020,43014,
43020,43020,63.0
43015,43015,24.0
43015,43015,11.0
43015,43015,19.0
43015,43020,
43015,43015,12.0
43015,43017,7.0
43015,43015,11.0
43015,43010,
43015,43020,
43015,43020,
43015,43015,34.0
43015,43019,
43015,43015,9.0
43013,43013,
43013,43013,
43013,43015,13.0
43027,43027,
43027,43027,
43027,43028,
43027,43001,
43027,43010,
43027,43027,48.0
43012,43013,
43012,43017,
43012,43012,
43012,43020,
43012,43012,6.0
43012,43001,
43014,43014,
43014,43014,
43014,43014,
43014,43014,
43014,43014,
43009,43009,19.0
43009,43009,
43009,43010,6.0
43009,43028,
43009,43021,6.0
43009,43010,
43017,43017,
43017,43023,17.0
43017,43025,
43017,43017,
43017,43025,
43017,43018,
43017,43025,
43017,43017,10.0
43017,43010,
43017,43020,
43017,43018,
43017,43017,
43017,43017,
43017,43019,
43017,43019,
43017,43025,
43029,43029,
43029,43029,
43029,43029,
43029,43030,
43029,43029,15.0
43029,43030,
43017,43018,
43017,43017,
43017,43017,101.0
43009,43009,9.0
43009,43009,
43009,43010,
43009,43021,5.0
43009,43006,
43011,43011,
43011,43011,
43011,43011,
43016,42013,
43016,43016,
43016,43016,
43016,43016,
43016,43020,
43016,43018,
43001,43027,
43001,43001,
43001,43001,
43001,43001,
43028,43027,
43028,43028,
43028,43029,
43028,43030,
43028,43028,
43028,43028,23.0
43028,43028,
43027,43027,11.0
43027,43027,
43027,43027,16.0
43027,43028,8.0
43027,43010,5.0
43027,43028,
43027,43001,
43027,43027,9.0
43019,43029,
43019,43028,
43019,43017,11.0
43019,43017,
43019,43029,
43019,43019,15.0
43019,43029,
43019,43017,
43019,43018,
43019,43017,82.0
43019,43010,
43019,43018,5.0
43019,43014,
43019,43017,8.0
43019,43019,60.0
43019,43019,
43008,43008,8.0
43018,43017,
43018,43016,
43018,43018,7.0
43018,43018,7.0
43018,43017,32.0
43018,43010,
43018,43018,13.0
43018,43017,10.0
43018,43019,
43018,43018,43.0
43019,43017,
43019,43019,
43019,43017,18.0
43019,43010,
43019,43014,5.0
43019,43020,
43019,43017,
43019,43019,
43019,43019,56.0
43009,43009,34.0
43009,43021,
43009,43023,
43009,43009,
43009,43008,
43009,43021,39.0
43009,43010,25.0
43009,43021,59.0
43009,43008,
43006,43009,
43006,43008,
43006,43023,
43006,43007,
43006,43026,
43006,43010,
43006,43006,44.0
43006,43007,
43006,43029,
43006,43008,6.0
43006,43007,
43006,43006,9.0
43006,43021,
43006,43007,
43006,43010,33.0
43006,43005,
43006,43006,18.0
43006,43021,
43006,43008,7.0
43006,43007,6.0
43006,43008,
43006,43006,241.0
43006,43006,32.0
43006,43028,
43030,43029,
43030,43029,
43030,43023,17.0
43030,43029,
43030,43030,
43030,43029,18.0
43030,43008,
43030,43010,6.0
43030,43030,288.0
43030,43028,
43015,43015,
43015,43015,
43015,43015,5.0
43015,43015,6.0
43015,43017,
43015,43010,
43015,43015,
43005,43005,
43005,43021,
43005,43021,
43005,43010,
43005,43005,
43005,43021,25.0
43015,43015,8.0
43015,43015,
43015,43015,18.0
43015,43015,9.0
43015,43021,
43015,43015,
43015,43015,10.0
43004,43023,
43004,43005,15.0
43004,43010,8.0
43004,43005,23.0
43004,43006,
43004,43006,
43004,43004,
43030,43029,15.0
43030,43028,
43030,43023,29.0
43030,43029,
43030,43030,18.0
43030,43029,13.0
43030,43017,
43030,43021,
43030,43010,
43030,43029,7.0
43030,43030,
43030,43030,191.0
43019,43017,17.0
43019,43018,
43019,43020,
43015,43015,
43015,43015,
43015,43015,8.0
43015,43015,
43015,43015,
43015,43010,
43015,43015,29.0
43001,43029,
43001,43001,
43001,43001,6.0
43001,43002,
43001,43002,
43001,43001,15.0
43001,43001,
43004,42014,
43004,42007,
43004,43006,
43004,43023,24.0
43004,43009,
43004,43009,
43004,43006,
43004,43008,
43004,43005,21.0
43004,43017,
43004,43010,15.0
43004,43005,36.0
43004,43006,13.0
43004,43006,6.0
43004,43004,296.0
43004,43006,
43005,43006,
43005,43008,
43005,43023,
43005,43026,
43005,43009,
43005,43029,
43005,43008,
43005,43007,
43005,43005,59.0
43005,43010,46.0
43005,43005,48.0
43005,43006,5.0
43005,43021,
43005,43006,6.0
43005,43004,14.0
43005,43006,
43029,43029,
43029,43029,
43029,43030,
43029,43029,14.0
43029,43010,
43029,43030,
43016,43016,
43016,43016,
43004,42014,
43004,43008,
43004,43005,8.0
43004,43010,10.0
43004,43005,8.0
43004,43006,
43004,43004,43.0
43006,43023,5.0
43006,43007,
43006,43008,
43006,43006,13.0
43006,43007,
43006,43010,
43006,43002,
43006,43006,
43006,43008,
43006,43007,
43006,43006,
43006,43006,251.0
43014,43014,71.0
43014,43013,
43014,43014,
43014,43014,14.0
43014,43013,
43014,43020,
43014,43014,10.0
43014,43014,32.0
43014,43014,16.0
43004,43030,
43004,43005,
43004,43004,
43020,43015,
43020,43013,
43020,43015,
43020,43020,
43020,43016,
43020,43015,
43020,43020,29.0
43020,43020,5.0
43020,43020,10.0
43015,43015,11.0
43015,43013,9.0
43015,43015,6.0
43015,43014,
43015,43013,
43015,43015,15.0
43015,43015,9.0
43015,43017,11.0
43015,43010,
43015,43014,
43015,43015,235.0
43020,43020,7.0
43020,43016,
43020,43017,
43020,43015,
43020,43020,24.0
43020,43020,14.0
43020,43020,20.0
43008,43009,
43008,43008,
43008,43009,
43008,43029,
43008,43008,81.0
43008,43007,
43008,43010,13.0
43008,43005,
43008,43021,
43008,43008,10.0
43008,43006,5.0
43008,43030,
43014,43014,
43014,43014,38.0
43014,43013,
43014,43014,
43014,43014,
43014,43014,9.0
43014,43014,22.0
43019,43027,
43019,43017,
43019,43019,
43019,43017,15.0
43019,43017,
43018,43017,
43018,43018,
43018,43018,5.0
43001,43013,
43001,43002,
43001,43013,
43001,43013,
43001,43029,
43001,43001,
43001,43010,
43001,43012,
43001,43001,6.0
43001,43002,7.0
43001,43002,
43001,43019,
43001,43001,77.0
43008,43026,
43008,43026,
43008,43008,16.0
43008,43007,
43008,43008,16.0
43014,43014,5.0
43014,43014,33.0
43014,43014,
43014,43013,
43014,43017,
43014,43014,14.0
43014,43014,14.0
43014,43011,
43014,43014,
43021,43021,
43021,43021,7.0
43021,43021,
43021,43021,22.0
43011,43014,
43011,43011,
43025,43025,
43002,43001,
43002,43002,
43002,43011,
43002,43002,
43003,43003,8.0
43003,43003,15.0
43003,43006,
43003,43021,34.0
43003,43010,13.0
43003,43003,
43003,43001,
43003,43003,
43003,43005,
43003,43011,10.0
43003,43003,
43003,43021,
43003,43003,292.0
43024,42016,
43024,42008,
43024,42007,
43024,43026,
43024,43025,
43024,43024,
43024,43023,214.0
43024,43026,
43024,43026,
43024,43018,7.0
43024,43008,
43024,43025,
43024,43023,
43024,43018,
43024,43025,
43024,43017,
43024,43010,5.0
43024,43018,
43024,43006,
43024,43007,
43024,43025,
43024,53001,
43028,43028,
43028,43028,
43028,43028,10.0
43028,43028,
43028,43028,
43028,43028,39.0
43028,43028,
43026,43023,14.0
43026,43026,
43026,43026,14.0
43026,43023,
43026,43008,
43017,43017,
43017,43017,
43017,43017,
43017,43018,
43028,43029,
43028,43027,
43028,43027,
43028,43028,44.0
43028,43023,11.0
43028,43009,
43028,43029,
43028,43029,
43028,43008,
43028,43017,6.0
43028,43021,
43028,43010,5.0
43028,43028,40.0
43028,43028,
43028,43007,
43028,43030,
43028,43028,374.0
43028,33009,36.0
43028,43029,
43028,43027,5.0
43028,43027,
43028,43028,31.0
43028,43023,
43028,43029,
43028,43001,
43028,43017,
43028,43021,11.0
43028,43010,10.0
43028,43028,34.0
43028,43028,
43028,43001,
43028,43028,5.0
43028,43028,23.0
43025,43025,
43025,43023,50.0
43025,43026,
43025,43026,
43025,43025,
43025,43025,
43025,43010,
43025,43025,80.0
43029,43029,
43029,43029,8.0
43029,43025,
43029,43029,
43029,43029,
43029,43010,
43029,43030,
43029,43030,
43016,43016,8.0
43016,43016,
43016,43018,
43010,43010,
43010,43009,
43010,43008,5.0
43010,43023,8.0
43010,43009,
43010,43006,
43010,43008,15.0
43010,43005,
43010,43021,
43010,43010,153.0
43010,43001,
43010,43006,
43010,43021,
43010,43008,11.0
43010,43008,9.0
43010,43006,11.0
43010,43006,
43010,43015,
43010,43010,782.0
43015,42001,
43015,43015,9.0
43015,43015,6.0
43015,43015,21.0
43015,43016,
43015,43015,
43015,43015,
43015,43015,
43017,43017,
43017,43017,
43025,43025,
43025,43023,
43025,43026,
43025,43010,
43025,43025,9.0
43018,43017,
43018,43018,
43017,43017,
43017,43018,
43017,43017,7.0
43017,43017,
43001,43025,
43001,43001,8.0
43001,43001,
43015,43015,
43015,43015,
43015,43015,
43015,43015,6.0
43015,43017,
43015,43010,
43025,43023,
43025,43025,11.0
43015,43015,
43011,43011,
43011,43011,10.0
43011,43011,
43011,43011,5.0
43030,43029,7.0
43030,43030,
43030,43029,
43030,43010,
43030,43030,14.0
43004,43007,
43004,43005,11.0
43004,43010,10.0
43004,43005,13.0
43004,43004,
50013,50011,
50013,50014,15.0
50013,50013,
50015,50011,6.0
50015,50014,
50017,50017,14.0
50017,50011,20.0
50017,50012,
50017,50014,
50017,50017,
50009,50009,
50009,50009,51.0
50009,50011,32.0
50009,50014,7.0
50016,50016,
50016,50012,
50016,50014,
50016,50012,5.0
50016,50014,
50017,31007,
50017,50011,5.0
50017,50014,5.0
50017,50017,
50014,31072,
50014,50014,21.0
50014,50011,10.0
50014,50014,
50014,50014,16.0
50009,50009,342.0
50009,50011,30.0
50009,50014,28.0
50009,50015,
50017,50011,21.0
50017,50014,
50017,50017,
50011,50011,7.0
50011,50015,
50013,50011,7.0
50013,50016,
50013,50014,10.0
50016,50011,8.0
50016,50012,7.0
50016,50016,13.0
50016,50014,
50009,50011,23.0
50009,50014,8.0
50009,50009,
50009,50011,25.0
50009,50014,9.0
50009,50011,10.0
50013,35112,
50013,50013,
50013,50011,27.0
50013,50014,8.0
50013,50013,
50012,15003,
50012,50011,5.0
50012,50012,12.0
50012,50014,
50011,50011,8.0
50011,50014,11.0
50011,50015,
50011,11003,
50011,11005,
50011,25001,
50011,31016,
50011,33006,
50011,33005,
50011,35101,24.0
50011,35073,
50011,35011,
50011,35132,
50011,35016,
50011,35021,
50011,50009,
50011,50011,1688.0
50011,50010,
50011,50015,
50011,50012,
50011,50017,
50011,50015,9.0
50011,51003,
50011,51016,
50011,51013,
50011,52002,
50011,52001,
50011,53001,20.0
50009,50011,
50009,50009,
50014,41017,
50014,50011,17.0
50014,50014,
50014,50014,35.0
50014,52001,
50014,50011,20.0
50014,50014,63.0
50014,50014,
50014,50014,10.0
50011,50011,13.0
50011,50014,5.0
50017,50012,
50017,50017,
50010,50011,14.0
50010,50010,82.0
50010,50014,5.0
50014,50011,10.0
50014,50014,311.0
50014,50015,
50014,50014,9.0
50015,50011,62.0
50015,50015,153.0
50015,50014,6.0
50015,50015,
50015,51015,
50012,50011,
50012,50012,5.0
50012,50014,
50009,50011,11.0
50009,50011,
50012,50012,9.0
50012,17006,
50012,23001,
50012,31016,
50012,35072,
50012,35016,8.0
50012,50011,12.0
50012,50012,348.0
50012,50014,11.0
50012,51013,
50017,50012,7.0
50017,50014,
50012,50011,
50012,50012,38.0
50012,50014,6.0
50015,50011,18.0
50015,50014,
50015,50014,5.0
50012,50011,
50012,50012,6.0
50009,50011,11.0
50009,50014,
50017,50012,8.0
50014,50011,
50014,50014,
50012,31084,
50012,50012,16.0
50012,50014,
50017,50012,
50016,35112,
50016,35115,
50016,50012,19.0
50016,50016,69.0
50016,50014,24.0
50017,50012,
50017,50014,
50011,50011,14.0
50011,50014,
50011,50015,
50009,33004,
50009,50011,27.0
50009,50009,
50009,50014,
50012,50011,
50012,50012,
50012,50014,
50017,50012,
50017,50017,9.0
50010,50011,
50010,50010,11.0
50012,50012,
50009,50011,20.0
50009,50009,13.0
50009,50014,
50009,50011,
50010,50009,6.0
50010,50011,6.0
50017,35051,
50017,50011,
50017,50012,10.0
50017,50017,
50017,50014,11.0
50017,42016,
50017,50011,15.0
50017,50012,20.0
50017,50017,18.0
50017,50014,19.0
50009,50009,
50009,50011,5.0
50009,50014,
50012,50011,9.0
50012,50012,
50016,50011,
50016,50012,22.0
50016,50016,98.0
50016,50014,8.0
50016,50011,
50016,50012,
50016,50014,5.0
50014,50014,6.0
50014,50011,5.0
50014,50014,470.0
50017,50011,8.0
50017,50014,
50017,50017,
50015,50011,19.0
50015,50014,
50015,50015,
50017,35014,
50017,50011,26.0
50017,50012,
50017,50014,11.0
50017,50017,180.0
50009,50011,11.0
50009,50014,6.0
50011,50011,18.0
50011,50014,11.0
50012,24007,
50012,50011,8.0
50012,50012,10.0
50012,50014,
50012,50012,103.0
50015,50011,12.0
50015,50017,
50015,50015,
50015,50015,
50015,50011,15.0
50015,50015,
50015,50014,5.0
50015,50015,24.0
50015,50015,
50011,50011,11.0
50013,35112,
50013,50011,7.0
50013,50014,
50015,31071,
50015,41017,
50015,50011,9.0
50015,50014,
50015,50015,553.0
50015,51013,
50017,50011,
50017,50014,
50013,35022,
50013,50011,7.0
50013,50014,15.0
50013,50013,
50011,50011,29.0
50011,50012,
50011,50015,
50011,50011,94.0
50015,50011,10.0
50015,50015,
50015,50014,
50015,50015,26.0
50017,50011,8.0
50017,50012,
50017,50014,6.0
50016,50014,
50011,50011,14.0
50013,26007,
50013,33005,
50013,35171,
50013,35033,
50013,50014,
50013,50011,98.0
50013,50014,32.0
50013,50013,31.0
50013,51014,
50012,50012,9.0
50012,50012,
51006,15001,
51006,51002,
51006,51005,
51006,51013,37.0
51006,52001,
51001,31072,
51001,51001,153.0
51001,51002,92.0
51001,51014,
51013,51013,
51013,51002,7.0
51013,51013,63.0
51013,52011,
51009,51005,
51009,51009,
51013,29020,
51013,51002,
51013,51014,
51013,51013,49.0
51004,51002,
51004,51013,28.0
51013,51013,
51013,51013,34.0
51001,51001,
51001,51002,15.0
51005,51002,
51013,51013,
51011,51002,41.0
51007,51007,
51007,51002,11.0
51007,51013,31.0
51008,11003,
51008,51002,22.0
51008,51008,
51008,51007,
51002,51002,10.0
51007,51002,14.0
51007,51007,
51005,35051,
51005,51005,19.0
51005,51002,30.0
51005,52001,
51005,52007,
51008,11006,
51008,51008,9.0
51008,51002,12.0
51008,51008,
51011,51011,
51011,51002,51.0
51011,51014,
51011,51013,
51005,51002,18.0
51007,31016,
51007,50015,
51007,51007,40.0
51007,51014,
51007,51013,33.0
51007,51014,
51007,51002,
51013,35015,
51013,51013,22.0
51013,51002,
51013,51013,79.0
51012,51012,
51006,11001,
51006,51006,
51006,51002,9.0
51006,51005,
51006,51013,12.0
51001,51001,6.0
51001,51002,11.0
51008,51002,6.0
51002,51002,17.0
51014,51014,18.0
51014,51002,12.0
51014,51013,
51006,51006,14.0
51010,51010,5.0
51010,51002,25.0
51008,11004,6.0
51008,11006,
51008,51002,18.0
51008,51008,
51008,51013,
51012,51002,36.0
51003,51003,45.0
51003,51002,13.0
51008,12003,
51008,51002,
51008,51008,
51002,15006,
51002,26010,
51002,35062,
51002,51001,
51002,51002,1187.0
51002,51014,
51002,51013,8.0
51002,52011,
51011,51002,20.0
51007,51013,22.0
51004,51002,7.0
51004,51013,34.0
51013,51013,60.0
51014,51002,8.0
51012,51011,
51006,51002,12.0
51006,51005,
51006,51013,
51005,51002,
51011,51013,
51015,51002,
51015,51015,15.0
51015,51013,
51013,51002,
51013,51013,
51013,51013,
51013,51013,120.0
51011,51002,
51014,51014,
51014,51002,
51010,51002,9.0
51013,51002,
51013,51013,7.0
51013,51013,42.0
51013,51007,
51013,51013,44.0
51013,51013,114.0
51002,51002,6.0
51012,51002,
51016,51002,41.0
51016,51016,82.0
51008,51002,7.0
51008,51008,74.0
51008,51002,13.0
51008,51008,8.0
51013,51013,24.0
51013,51013,67.0
51011,51002,17.0
51014,41008,
51014,51002,74.0
51014,51008,
51014,51014,216.0
51014,51014,
51014,51013,
51009,51009,
51012,52015,
51010,51002,
51015,51015,29.0
51015,51015,
51011,51002,7.0
51011,51011,5.0
51011,51013,52.0
51011,52001,
51004,51004,
51004,51013,33.0
51004,51013,29.0
51002,51002,
51002,51002,
51001,51001,5.0
51001,51002,
51001,51016,
51012,51002,8.0
51010,51002,6.0
51002,29006,
51002,35016,
51002,51002,
51010,51001,
51010,51016,
51014,50015,
51014,51002,27.0
51014,51014,55.0
51014,51013,
51007,51002,
51007,51013,69.0
51014,51013,
51014,51013,6.0
51014,51014,
51005,51002,
51005,51005,33.0
51005,51013,11.0
51016,51002,32.0
51016,51016,
51016,51016,6.0
51005,51005,
51005,51013,
51001,51001,5.0
51001,51002,6.0
51001,51001,23.0
51013,51002,14.0
51013,51013,14.0
51013,51013,
51013,51013,74.0
51009,51006,
51013,51013,9.0
51013,51013,146.0
51015,51002,15.0
51015,51015,
51015,51016,
51015,51014,
51015,51015,16.0
51002,51002,
51002,51002,10.0
51002,51002,
51005,52001,
51005,51005,
51012,12002,
51012,31075,
51012,51002,47.0
51012,51014,
51012,51012,5.0
51003,17006,
51003,51003,
51003,51013,
51016,51002,
51016,51016,8.0
51011,51013,
51013,13001,
51013,51013,110.0
51013,51013,136.0
51013,31016,
51013,35072,
51013,41017,
51013,50015,
51013,51013,
51013,51013,289.0
51006,51002,8.0
51006,51014,
51006,51006,
51006,51013,8.0
51006,52015,
51011,51011,
51011,51002,
51011,51013,64.0
51011,51011,
51006,51002,9.0
51006,51006,
51005,51013,11.0
51011,51002,16.0
51011,51013,10.0
51014,51013,9.0
51007,51007,
51007,51002,8.0
51007,51013,
51007,51007,
51013,51013,45.0
51004,51002,15.0
51004,51004,11.0
51003,51002,12.0
51013,51013,
51013,51013,39.0
51012,51002,
51013,17006,
51013,42007,
51013,51002,14.0
51013,51014,
51013,51013,
51013,51013,2039.0
51013,52016,
51013,52015,
51013,53001,
51004,51002,
51004,51004,
51003,51003,
51003,51002,
51011,51002,10.0
51014,51002,
51003,51002,23.0
51003,52001,
51013,35115,
51013,51013,
51002,51002,9.0
51002,51013,
51009,51002,
51009,51009,
51007,51002,12.0
51007,51014,
51007,51013,5.0
51007,51007,7.0
51009,52001,
51014,11006,
51014,23023,
51014,29006,
51014,35011,
51014,35016,
51014,51002,37.0
51014,51015,
51014,51013,
51014,51016,
51014,51015,
51014,51013,
51014,15003,
51014,51002,85.0
51014,51014,
51014,51013,
51014,51013,108.0
51014,51014,17.0
51016,35011,
51016,51002,
51007,11005,
51007,11006,
51007,35011,
51007,51002,51.0
51007,51016,
51007,51014,
51007,51007,112.0
51007,52002,
51014,51002,7.0
51014,51014,
51014,51014,10.0
51015,51002,
51015,51015,
51015,51013,
51015,51015,
51013,51013,9.0
51005,51013,
51005,51005,
51005,52001,
51012,51011,
51002,12002,
51002,35171,
51002,35016,
51002,50015,
51002,51002,299.0
51002,51015,
51002,51007,
51002,51002,25.0
51002,52011,12.0
51014,51002,37.0
51014,51015,
51014,51013,
51014,51014,
51003,17006,
51003,51003,
51003,51002,
51003,51003,40.0
