financing_version,siops_snapshot_id,year,health_region_code,municipalities_expected,municipalities_observed,population_expected,population_covered,coverage_share,coverage_population_share,total_health_expenditure_brl,health_expenditure_per_capita_brl,headline_available,quality_flags,source_period,source_indicator
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35152,6,6,53872,53872,1,1,86661245.620000005,1608.6500000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35153,16,16,104227,104227,1,1,179682582.34,1723.95,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35154,13,13,123886,123886,1,1,221963682.72,1791.6800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35155,20,20,786508,786508,1,1,1077309020.54,1369.74,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35156,11,11,103277,103277,1,1,170150992.68000001,1647.52,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35157,17,17,202178,202178,1,1,315967188.69,1562.8199999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35161,13,13,510016,510016,1,1,719503640.78999996,1410.75,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35162,15,15,279545,279545,1,1,438524031.10000002,1568.71,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35163,20,20,1832339,1832339,1,1,2441856461.3400002,1332.6400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35171,8,8,1122566,1122566,1,1,1585947648.76,1412.79,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35172,17,17,466731,466731,1,1,720488946.67999995,1543.6900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35173,4,4,353842,353842,1,1,1026976091.48,2902.3600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,35174,10,10,637625,637625,1,1,966300039.69000006,1515.47,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41001,7,7,309936,309936,1,1,400801247.68000001,1293.1700000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41002,29,29,3679765,3679765,1,1,4912585013.8100004,1335.03,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41003,12,12,652253,652253,1,1,685162206.57000005,1050.45,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41004,9,9,167630,167630,1,1,203103342.5,1211.6199999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41005,20,20,461750,461750,1,1,541909595.5,1173.5999999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41006,9,9,165388,165388,1,1,213709169.09,1292.1700000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41007,15,15,286149,286149,1,1,549347476.02999997,1919.8,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41008,27,27,391497,391497,1,1,675552841.76999998,1725.5599999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41009,9,9,455725,455725,1,1,738918716.12,1621.4100000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41010,25,25,591241,591241,1,1,808034737.73000002,1366.6800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41011,25,25,348064,348064,1,1,601057529.33000004,1726.8599999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41012,21,21,296342,296342,1,1,539908643.82000005,1821.9100000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41013,11,11,157114,157114,1,1,285434337.81999999,1816.73,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41014,28,28,277842,277842,1,1,447786797.56,1611.6600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41015,30,30,889656,889656,1,1,1272224713.26,1430.02,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41016,17,17,385656,385656,1,1,521117051.11000001,1351.25,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41017,21,21,970192,970192,1,1,1493997638.6900001,1539.9000000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41018,21,21,217163,217163,1,1,311530580.33999997,1434.55,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41019,22,22,298448,298448,1,1,385949054.75999999,1293.1900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41020,18,18,430472,430472,1,1,707967015.72000003,1644.6300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41021,7,7,184956,184956,1,1,253101977.65000001,1368.4400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,41022,16,16,136623,136623,1,1,209597283.80000001,1534.1300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42001,30,30,247579,247579,1,1,365731253.06,1477.23,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42002,27,27,427024,427024,1,1,645583573.90999997,1511.8199999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42003,21,21,212834,212834,1,1,314071524.98000002,1475.6600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42004,28,28,319634,319634,1,1,443392400.37,1387.1900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42005,11,11,854001,854001,1,1,1497156914.45,1753.1099999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42006,14,14,847174,847174,1,1,1258463227.9100001,1485.48,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42007,22,22,1426734,1426734,1,1,1461293947.55,1024.22,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42008,20,20,198821,198821,1,1,334447363.42000002,1682.1500000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42009,20,20,295135,295135,1,1,358409143.69999999,1214.3900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42010,13,13,159595,159595,1,1,266793104.99000001,1671.6900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42011,6,6,816341,816341,1,1,1324445056.9100001,1622.4200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42012,13,13,381159,381159,1,1,473544686.91000003,1242.3800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42013,18,18,303754,303754,1,1,384679552.91000003,1266.4200000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42014,15,15,230592,230592,1,1,216716245.84999999,939.83000000000004,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42015,12,12,463772,463772,1,1,648844693.74000001,1399.0599999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42016,18,18,394900,394900,1,1,436995506.95999998,1106.5999999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,42017,7,7,348163,348163,1,1,458517175.17000002,1316.96,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43001,22,22,450544,450544,1,1,433869950.62,962.99000000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43002,11,11,120500,120500,1,1,150873012.74000001,1252.0599999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43003,11,11,461204,461204,1,1,454476033.85000002,985.40999999999997,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43004,12,12,177955,177955,1,1,297020916.94999999,1669.0799999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43005,11,11,249391,249391,1,1,318460473.41000003,1276.95,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43006,8,8,222224,222224,1,1,219945300.16,989.75,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43007,15,15,799727,799727,1,1,1045451438.98,1307.26,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43008,18,18,779693,779693,1,1,1386491813.0799999,1778.25,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43009,20,20,396721,396721,1,1,448899856.86000001,1131.53,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43010,6,6,2256916,2256916,1,1,3772514477.8200002,1671.54,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43011,24,24,285847,285847,1,1,383133958.72000003,1340.3499999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43012,12,12,127719,127719,1,1,219084213.96000001,1715.3599999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43013,20,20,234162,234162,1,1,341642209.25999999,1459,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43014,22,22,235960,235960,1,1,413976988.89999998,1754.4400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43015,26,26,194006,194006,1,1,289834600.37,1493.95,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43016,33,33,238562,238562,1,1,363247823.93000001,1522.6600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43017,28,28,428606,428606,1,1,566866770.79999995,1322.5799999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43018,20,20,134072,134072,1,1,202872062.96000001,1513.1600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43019,14,14,113728,113728,1,1,141054066.09999999,1240.28,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43020,26,26,163027,163027,1,1,255593883.24000001,1567.8,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43021,21,21,844498,844498,1,1,991581700.80999994,1174.1700000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43022,6,6,188706,188706,1,1,187183302.37,991.92999999999995,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43023,6,6,598835,598835,1,1,925093741.36000001,1544.8199999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43024,9,9,100133,100133,1,1,181704086.71000001,1814.6300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43025,22,22,321940,321940,1,1,541482444.54999995,1681.9400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43026,12,12,188785,188785,1,1,294225084.36000001,1558.52,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43027,12,12,194411,194411,1,1,312076961.44999999,1605.24,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43028,13,13,350208,350208,1,1,536528654.11000001,1532.03,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43029,27,27,235616,235616,1,1,461201402.88,1957.4300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,43030,10,10,128596,128596,1,1,211786465,1646.9100000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50009,12,12,253631,253631,1,1,451334631.41000003,1779.49,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50010,3,3,148568,148568,1,1,249591033.55000001,1679.98,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50011,9,9,1077356,1077356,1,1,2010805245.4400001,1866.4300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50012,12,12,444279,444279,1,1,770850138.48000002,1735.0599999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50013,6,6,207172,207172,1,1,511565862.11000001,2469.2800000000002,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50014,7,7,167315,167315,1,1,350692018.41000003,2096,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50015,8,8,119971,119971,1,1,318367751,2653.71,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50016,7,7,118023,118023,1,1,213379319.96000001,1807.95,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,50017,15,15,341694,341694,1,1,488035809.63999999,1428.28,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51001,6,6,114168,114168,1,1,156239050.34999999,1368.5,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51002,11,11,1093199,1093199,1,1,1779947711.8199999,1628.2,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51003,7,7,89862,89862,1,1,140444619.56999999,1562.8900000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51004,7,7,87941,87941,1,1,192876498.69,2193.25,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51005,10,10,145458,145458,1,1,266200335.00999999,1830.0799999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51006,8,8,123330,123330,1,1,260334667.08000001,2110.8800000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51007,10,10,262004,262004,1,1,481719861.06999999,1838.5999999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51008,7,7,144943,144943,1,1,254888478.41999999,1758.54,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51009,5,5,26263,26263,1,1,63595758.109999999,2421.5,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51010,6,6,69491,69491,1,1,108399726.39,1559.9100000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51011,12,12,187206,187206,1,1,233730921.56999999,1248.52,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51012,10,10,127266,127266,1,1,204830092.24000001,1609.46,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51013,19,19,590594,590594,1,1,1105263054.6099999,1871.4400000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51014,14,14,558669,558669,1,1,835563327.85000002,1495.6300000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51015,5,5,103197,103197,1,1,210744737.02000001,2042.1600000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,51016,4,4,54798,54798,1,1,115254266.39,2103.2600000000002,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52001,26,26,1957379,1957379,1,1,2496463445.96,1275.4100000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52002,25,25,987329,987329,1,1,921249461.44000006,933.07000000000005,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52003,8,8,284375,284375,1,1,259368057.25999999,912.05999999999995,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52004,7,7,999746,999746,1,1,595837871.95000005,595.99000000000001,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52005,18,18,336037,336037,1,1,561018102.40999997,1669.51,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52006,5,5,41915,41915,1,1,62708535.630000003,1496.0899999999999,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52007,11,11,95959,95959,1,1,137842208.43000001,1436.47,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
MDB_FINANCING_CONTEXT_1.0,MDB_SIOPS_SNAPSHOT_20260831_1,2023,52008,13,13,133588,133588,1,1,229205847.22999999,1715.77,True,,2,grupo=17 Total; Indicator 2.1 validated in stratified sample
